[20] train loss: 0.5492189675569534, lr: 9.994393622037023e-05
[1860] train loss: 1.913110438734293, metric: 21.687723636627197, lr: 9.999999747378752e-05
[1880] train loss: 1.805022418498993, metric: 23.886066913604736, lr: 9.999999747378752e-05
[1900] train loss: 1.2261100932955742, metric: 23.43351125717163, lr: 9.999999747378752e-05
[1920] train loss: 0.5820414796471596, metric: 22.418494701385498, lr: 9.999999747378752e-05
[1940] train loss: 1.158099077641964, metric: 18.72189474105835, lr: 9.999999747378752e-05
[1960] train loss: 0.7489204220473766, metric: 16.12560796737671, lr: 9.999999747378752e-05
[1980] train loss: 0.5908180773258209, metric: 18.16704797744751, lr: 9.999999747378752e-05
[2000] train loss: 0.5578920394182205, metric: 18.387453079223633, lr: 9.999999747378752e-05
[2020] train loss: 0.5474089197814465, metric: 23.491077423095703, lr: 0.0009994393913075328
[2040] train loss: 0.4166015237569809, metric: 19.09286403656006, lr: 0.0009969500824809074
[2060] train loss: 4.504807695746422, metric: 35.36423397064209, lr: 0.000992479850538075
[2080] train loss: 0.8210688158869743, metric: 26.51323175430298, lr: 0.000986046390607953
[2100] train loss: 0.928537804633379, metric: 17.59022569656372, lr: 0.0009776754304766655
[2120] train loss: 2.423831932246685, metric: 17.000701904296875, lr: 0.0009674003813415766
[2140] train loss: 4.977190680801868, metric: 23.86466407775879, lr: 0.0009552621049806476
[2160] train loss: 2.3007478043437004, metric: 29.66536235809326, lr: 0.0009413089719600976
[2180] train loss: 3.423395771533251, metric: 29.098504066467285, lr: 0.0009255966870114207
[2200] train loss: 4.263155460357666, metric: 26.05830192565918, lr: 0.00090818788157776
[2220] train loss: 0.7439725920557976, metric: 28.622090816497803, lr: 0.0008891518809832633
[2240] train loss: 0.5154423601925373, metric: 27.413832664489746, lr: 0.0008685645880177617
[2260] train loss: 7.294429957866669, metric: 38.55513000488281, lr: 0.0008465081336908042
[2280] train loss: 8.412814311683178, metric: 38.5645809173584, lr: 0.0008230703533627093
[2300] train loss: 2.2422379180788994, metric: 35.19422912597656, lr: 0.0007983447285369039
[2320] train loss: 1.3590066581964493, metric: 27.662765502929688, lr: 0.0007724298629909754
[2340] train loss: 10.379536300897598, metric: 44.80887222290039, lr: 0.0007454289589077234
[2360] train loss: 0.9303556680679321, metric: 39.95656967163086, lr: 0.0007174497004598379
[2380] train loss: 3.1301303282380104, metric: 42.07590675354004, lr: 0.00068860367173329
[2400] train loss: 1.9899740144610405, metric: 34.62482690811157, lr: 0.0006590057746507227
[2420] train loss: 0.9936032220721245, metric: 31.435181617736816, lr: 0.0006287740543484688
[2440] train loss: 1.616623230278492, metric: 23.944014072418213, lr: 0.000598029000684619
[2460] train loss: 1.5203998796641827, metric: 28.336250066757202, lr: 0.0005668931407853961
[2480] train loss: 0.512847650796175, metric: 33.64730739593506, lr: 0.0005354906315915287
[2500] train loss: 0.5110129415988922, metric: 28.4356427192688, lr: 0.0005039466777816415
[2520] train loss: 0.39109912514686584, metric: 30.66394281387329, lr: 0.0004723869787994772
[2540] train loss: 0.3745698779821396, metric: 28.40978717803955, lr: 0.0004409373505041003
[2560] train loss: 0.5193899422883987, metric: 25.134507656097412, lr: 0.0004097231721971184
[2580] train loss: 0.8895461857318878, metric: 27.626879692077637, lr: 0.000378868862753734
[2600] train loss: 0.8478060662746429, metric: 29.050870895385742, lr: 0.00034849741496145725
[2620] train loss: 0.6600302085280418, metric: 26.439987659454346, lr: 0.0003187299007549882
[2640] train loss: 0.4526333324611187, metric: 25.894848346710205, lr: 0.0002896849764510989
[2660] train loss: 0.4498795419931412, metric: 24.859329223632812, lr: 0.0002614784170873463
[2680] train loss: 0.5421870648860931, metric: 28.361827850341797, lr: 0.00023422270896844566
[2700] train loss: 0.4745001085102558, metric: 27.078845024108887, lr: 0.00020802643848583102
[2720] train loss: 0.36626100540161133, metric: 24.81050157546997, lr: 0.00018299407383892685
[2740] train loss: 0.4012574255466461, metric: 20.44940996170044, lr: 0.00015922538295853883
[2760] train loss: 0.6693658754229546, metric: 20.681493282318115, lr: 0.00013681512791663408
[2780] train loss: 0.434318944811821, metric: 21.996371746063232, lr: 0.00011585262109292671
[2800] train loss: 0.4784676022827625, metric: 20.247600555419922, lr: 9.999999747378752e-05
[2820] train loss: 0.6104416511952877, metric: 23.569908142089844, lr: 9.999999747378752e-05
[2840] train loss: 0.5318099744617939, metric: 18.889692306518555, lr: 9.999999747378752e-05
[2860] train loss: 0.47789930924773216, metric: 16.552752256393433, lr: 9.999999747378752e-05
[2880] train loss: 0.969606064260006, metric: 18.55567717552185, lr: 9.999999747378752e-05
[2900] train loss: 0.7650628350675106, metric: 23.302978038787842, lr: 9.999999747378752e-05
[2920] train loss: 0.5838527977466583, metric: 24.373836040496826, lr: 9.999999747378752e-05
[2940] train loss: 0.36210014298558235, metric: 23.224852085113525, lr: 9.999999747378752e-05
[2960] train loss: 0.382468368858099, metric: 23.2544527053833, lr: 9.999999747378752e-05
[2980] train loss: 0.3022373728454113, metric: 21.568345546722412, lr: 9.999999747378752e-05
[3000] train loss: 0.27600058168172836, metric: 20.72224473953247, lr: 9.999999747378752e-05
[3020] train loss: 0.2765268422663212, metric: 19.34958291053772, lr: 0.0009994393913075328
[3040] train loss: 0.3863721527159214, metric: 19.862602710723877, lr: 0.0009969500824809074
[3060] train loss: 0.263667318969965, metric: 19.55322551727295, lr: 0.000992479850538075
[3080] train loss: 4.195173032581806, metric: 24.207494735717773, lr: 0.000986046390607953
[3100] train loss: 1.0085939094424248, metric: 24.979307651519775, lr: 0.0009776754304766655
[3120] train loss: 0.9161929711699486, metric: 28.05474328994751, lr: 0.0009674003813415766
[3140] train loss: 1.4563287794589996, metric: 35.99281120300293, lr: 0.0009552621049806476
[3160] train loss: 0.7234582640230656, metric: 26.41061019897461, lr: 0.0009413089719600976
[3180] train loss: 0.6361082121729851, metric: 24.265360832214355, lr: 0.0009255966870114207
[3200] train loss: 0.34794847667217255, metric: 26.695348739624023, lr: 0.00090818788157776
[3220] train loss: 0.6519490852952003, metric: 28.138670921325684, lr: 0.0008891518809832633
[3240] train loss: 0.3217583931982517, metric: 27.894662857055664, lr: 0.0008685645880177617
[3260] train loss: 0.2981649786233902, metric: 28.21443462371826, lr: 0.0008465081336908042
[3280] train loss: 0.3474694862961769, metric: 26.499104022979736, lr: 0.0008230703533627093
[3300] train loss: 0.924103394150734, metric: 23.321724891662598, lr: 0.0007983447285369039
[3320] train loss: 0.48397791385650635, metric: 24.22751760482788, lr: 0.0007724298629909754
[3340] train loss: 0.37516069039702415, metric: 19.602538585662842, lr: 0.0007454289589077234
[3360] train loss: 0.6608744263648987, metric: 23.159775733947754, lr: 0.0007174497004598379
[3380] train loss: 0.8760936856269836, metric: 22.59272861480713, lr: 0.00068860367173329
[3400] train loss: 0.331804595887661, metric: 39.5284309387207, lr: 0.0006590057746507227
[3420] train loss: 1.645826268941164, metric: 30.28187131881714, lr: 0.0006287740543484688
[3440] train loss: 0.5879233479499817, metric: 24.563228607177734, lr: 0.000598029000684619
[3460] train loss: 0.6752713769674301, metric: 22.589128017425537, lr: 0.0005668931407853961
[3480] train loss: 0.5324124395847321, metric: 21.381712436676025, lr: 0.0005354906315915287
[3500] train loss: 0.44036364555358887, metric: 27.659574508666992, lr: 0.0005039466777816415
[3520] train loss: 0.42041489854454994, metric: 25.891571044921875, lr: 0.0004723869787994772
[3540] train loss: 0.3759804219007492, metric: 29.955069541931152, lr: 0.0004409373505041003
[3560] train loss: 3.873092520982027, metric: 26.22007989883423, lr: 0.0004097231721971184
[3580] train loss: 5.9557821080088615, metric: 27.558650493621826, lr: 0.000378868862753734
[3600] train loss: 4.651269227266312, metric: 46.90283155441284, lr: 0.00034849741496145725
[3620] train loss: 2.420025944709778, metric: 44.23959732055664, lr: 0.0003187299007549882
[3640] train loss: 5.558192804455757, metric: 36.77049112319946, lr: 0.0002896849764510989
[3660] train loss: 9.199723295867443, metric: 38.41085481643677, lr: 0.0002614784170873463
[3680] train loss: 2.2948937714099884, metric: 26.294922351837158, lr: 0.00023422270896844566
[3700] train loss: 9.6728974878788, metric: 36.47219944000244, lr: 0.00020802643848583102
[3720] train loss: 9.161211229860783, metric: 38.02981662750244, lr: 0.00018299407383892685
[3740] train loss: 10.848140716552734, metric: 39.594332695007324, lr: 0.00015922538295853883
[3760] train loss: 2.5375018641352654, metric: 36.5177001953125, lr: 0.00013681512791663408
[3780] train loss: 2.335965245962143, metric: 28.67660427093506, lr: 0.00011585262109292671
[3800] train loss: 2.155833661556244, metric: 35.09337377548218, lr: 9.999999747378752e-05
[3820] train loss: 1.7404207363724709, metric: 36.43682622909546, lr: 9.999999747378752e-05
[3840] train loss: 10.817988470196724, metric: 33.80371308326721, lr: 9.999999747378752e-05
[3860] train loss: 3.3269932940602303, metric: 33.02177810668945, lr: 9.999999747378752e-05
[3880] train loss: 3.67440003156662, metric: 37.50148010253906, lr: 9.999999747378752e-05
[3900] train loss: 5.610325962305069, metric: 38.295968532562256, lr: 9.999999747378752e-05
[3920] train loss: 3.61157563328743, metric: 38.950411319732666, lr: 9.999999747378752e-05
[3940] train loss: 3.1225261092185974, metric: 41.797800064086914, lr: 9.999999747378752e-05
[3960] train loss: 2.858547255396843, metric: 39.3530387878418, lr: 9.999999747378752e-05
[3980] train loss: 1.51069575548172, metric: 37.021130084991455, lr: 9.999999747378752e-05
[4000] train loss: 3.9067191183567047, metric: 38.276872634887695, lr: 9.999999747378752e-05
[4020] train loss: 1.2901616096496582, metric: 46.703453063964844, lr: 0.0009994393913075328
[4040] train loss: 1.2983700260519981, metric: 38.062994956970215, lr: 0.0009969500824809074
[4060] train loss: 0.7583429142832756, metric: 35.83898448944092, lr: 0.000992479850538075
[4080] train loss: 4.446909576654434, metric: 31.776187896728516, lr: 0.000986046390607953
[4100] train loss: 4.562195956707001, metric: 29.629840850830078, lr: 0.0009776754304766655
[4120] train loss: 3.20983824133873, metric: 32.47270584106445, lr: 0.0009674003813415766
[4140] train loss: 0.7596904784440994, metric: 36.930049896240234, lr: 0.0009552621049806476
[4160] train loss: 0.6772525683045387, metric: 34.255327224731445, lr: 0.0009413089719600976
[4180] train loss: 1.3271989077329636, metric: 34.63890314102173, lr: 0.0009255966870114207
[4200] train loss: 0.7408630549907684, metric: 27.24584436416626, lr: 0.00090818788157776
[4220] train loss: 2.4626850932836533, metric: 28.57774543762207, lr: 0.0008891518809832633
[4240] train loss: 1.0004794225096703, metric: 25.388200283050537, lr: 0.0008685645880177617
[4260] train loss: 1.3712492361664772, metric: 30.107047080993652, lr: 0.0008465081336908042
[4280] train loss: 0.6493037194013596, metric: 24.80183982849121, lr: 0.0008230703533627093
[4300] train loss: 0.7213952392339706, metric: 29.217232704162598, lr: 0.0007983447285369039
[4320] train loss: 1.422383889555931, metric: 28.61821746826172, lr: 0.0007724298629909754
[4340] train loss: 0.7311595752835274, metric: 31.20159912109375, lr: 0.0007454289589077234
[4360] train loss: 0.8959553241729736, metric: 34.34977054595947, lr: 0.0007174497004598379
[4380] train loss: 0.562192939221859, metric: 31.89631462097168, lr: 0.00068860367173329
[4400] train loss: 0.5657229349017143, metric: 25.610974311828613, lr: 0.0006590057746507227
[4420] train loss: 0.4780823811888695, metric: 24.901700496673584, lr: 0.0006287740543484688
[4440] train loss: 0.3902997300028801, metric: 27.494136810302734, lr: 0.000598029000684619
[4460] train loss: 0.6649095043540001, metric: 29.239739418029785, lr: 0.0005668931407853961
[4480] train loss: 0.5002762898802757, metric: 33.81245994567871, lr: 0.0005354906315915287
[4500] train loss: 0.46438118070364, metric: 34.18917798995972, lr: 0.0005039466777816415
[4520] train loss: 0.4858811981976032, metric: 33.30945062637329, lr: 0.0004723869787994772
[4540] train loss: 0.42904888093471527, metric: 36.90778732299805, lr: 0.0004409373505041003
[4560] train loss: 0.4996010959148407, metric: 33.7420711517334, lr: 0.0004097231721971184
[4580] train loss: 0.42321670055389404, metric: 31.062317848205566, lr: 0.000378868862753734
[4600] train loss: 0.7978949062526226, metric: 29.402833461761475, lr: 0.00034849741496145725
[4620] train loss: 5.843136221170425, metric: 39.44906949996948, lr: 0.0003187299007549882
[4640] train loss: 1.142759084701538, metric: 30.965445041656494, lr: 0.0002896849764510989
[4660] train loss: 1.3356505781412125, metric: 30.204166412353516, lr: 0.0002614784170873463
[4680] train loss: 2.0221018493175507, metric: 30.45243191719055, lr: 0.00023422270896844566
[4700] train loss: 0.8032947555184364, metric: 36.01020574569702, lr: 0.00020802643848583102
[4720] train loss: 2.354857623577118, metric: 41.65690898895264, lr: 0.00018299407383892685
[4740] train loss: 1.0727968364953995, metric: 45.63014030456543, lr: 0.00015922538295853883
[4760] train loss: 1.2290244027972221, metric: 39.50577449798584, lr: 0.00013681512791663408
[4780] train loss: 1.6197866648435593, metric: 40.7403039932251, lr: 0.00011585262109292671
[4800] train loss: 7.038119398057461, metric: 41.59451675415039, lr: 9.999999747378752e-05
[4820] train loss: 10.509172931313515, metric: 54.009639739990234, lr: 9.999999747378752e-05
[4840] train loss: 7.268615961074829, metric: 56.308470726013184, lr: 9.999999747378752e-05
[4860] train loss: 2.073785662651062, metric: 59.94599914550781, lr: 9.999999747378752e-05
[4880] train loss: 1.2340854182839394, metric: 51.49941682815552, lr: 9.999999747378752e-05
[4900] train loss: 0.9113965705037117, metric: 50.710506439208984, lr: 9.999999747378752e-05
[4920] train loss: 0.7669996619224548, metric: 53.92477321624756, lr: 9.999999747378752e-05
[4940] train loss: 0.7320224717259407, metric: 48.26961135864258, lr: 9.999999747378752e-05
[4960] train loss: 0.6326626464724541, metric: 49.27214241027832, lr: 9.999999747378752e-05
[4980] train loss: 0.6303872466087341, metric: 48.992751598358154, lr: 9.999999747378752e-05
[5000] train loss: 0.7364822775125504, metric: 43.84854602813721, lr: 9.999999747378752e-05
[5020] train loss: 0.632787711918354, metric: 37.82201671600342, lr: 0.0009994393913075328
[5040] train loss: 1.6779116913676262, metric: 36.236586570739746, lr: 0.0009969500824809074
[5060] train loss: 1.4140752702951431, metric: 36.512807846069336, lr: 0.000992479850538075
[5080] train loss: 3.8174543604254723, metric: 34.24930715560913, lr: 0.000986046390607953
[5100] train loss: 3.2816589549183846, metric: 36.537755489349365, lr: 0.0009776754304766655
[5120] train loss: 3.719799779355526, metric: 42.54187774658203, lr: 0.0009674003813415766
[5140] train loss: 0.7894904464483261, metric: 38.06844902038574, lr: 0.0009552621049806476
[5160] train loss: 0.4938574805855751, metric: 38.315510749816895, lr: 0.0009413089719600976
[5180] train loss: 0.9343751817941666, metric: 37.00928020477295, lr: 0.0009255966870114207
[5200] train loss: 1.4372710138559341, metric: 38.74772882461548, lr: 0.00090818788157776
